2026-03-29 06:22:18 [scrapy.utils.log] INFO: Scrapy 2.14.2 started (bot: youm7_scrape)
2026-03-29 06:22:18 [scrapy.utils.log] INFO: Versions:
{'lxml': '6.0.2',
 'libxml2': '2.11.9',
 'cssselect': '1.4.0',
 'parsel': '1.11.0',
 'w3lib': '2.4.0',
 'Twisted': '25.5.0',
 'Python': '3.10.11 (tags/v3.10.11:7d4cc5a, Apr  5 2023, 00:38:17) [MSC v.1929 '
           '64 bit (AMD64)]',
 'pyOpenSSL': '26.0.0 (OpenSSL 3.5.5 27 Jan 2026)',
 'cryptography': '46.0.5',
 'Platform': 'Windows-10-10.0.22631-SP0'}
2026-03-29 06:22:18 [jsonl_downloader] INFO: Spider initialized for category: اقتصاد و بورصة
2026-03-29 06:22:18 [scrapy.addons] INFO: Enabled addons:
[]
2026-03-29 06:22:18 [scrapy.extensions.telnet] INFO: Telnet Password: f4b255d959fc8e46
2026-03-29 06:22:18 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.logcount.LogCount',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.feedexport.FeedExporter',
 'scrapy.extensions.logstats.LogStats']
2026-03-29 06:22:18 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'youm7_scrape',
 'CONCURRENT_REQUESTS': 40,
 'CONCURRENT_REQUESTS_PER_DOMAIN': 40,
 'COOKIES_ENABLED': False,
 'DOWNLOAD_TIMEOUT': 45,
 'FEED_EXPORT_ENCODING': 'utf-8',
 'LOG_FILE': 'G:\\coding\\python\\web_scraping\\Youm7\\youm7_scrape\\data\\raw\\logs\\economy.log',
 'LOG_LEVEL': 'INFO',
 'NEWSPIDER_MODULE': 'youm7_scrape.spiders',
 'REACTOR_THREADPOOL_MAXSIZE': 35,
 'RETRY_TIMES': 3,
 'SPIDER_MODULES': ['youm7_scrape.spiders']}
2026-03-29 06:22:18 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2026-03-29 06:22:18 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.start.StartSpiderMiddleware',
 'scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2026-03-29 06:22:18 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2026-03-29 06:22:18 [scrapy.core.engine] INFO: Spider opened
2026-03-29 06:22:18 [py.warnings] WARNING: G:\coding\python\web_scraping\Youm7\venv\lib\site-packages\scrapy\core\spidermw.py:490: ScrapyDeprecationWarning: youm7_scrape.spiders.download_html.jsonl_downloader.JsonlDownloaderSpider defines the deprecated start_requests() method. start_requests() has been deprecated in favor of a new method, start(), to support asynchronous code execution. start_requests() will stop being called in a future version of Scrapy. If you use Scrapy 2.13 or higher only, replace start_requests() with start(); note that start() is a coroutine (async def). If you need to maintain compatibility with lower Scrapy versions, when overriding start_requests() in a spider class, override start() as well; you can use super() to reuse the inherited start() implementation without copy-pasting. See the release notes of Scrapy 2.13 for details: https://docs.scrapy.org/en/2.13/news.html
  warn(

2026-03-29 06:22:18 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2026-03-29 06:22:18 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2026-03-29 06:23:59 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2026-03-29 06:24:19 [scrapy.extensions.logstats] INFO: Crawled 470 pages (at 470 pages/min), scraped 459 items (at 459 items/min)
2026-03-29 06:25:19 [scrapy.extensions.logstats] INFO: Crawled 2469 pages (at 1999 pages/min), scraped 2460 items (at 2001 items/min)
2026-03-29 06:26:30 [scrapy.extensions.logstats] INFO: Crawled 4553 pages (at 2084 pages/min), scraped 4551 items (at 2091 items/min)
2026-03-29 06:27:35 [scrapy.extensions.logstats] INFO: Crawled 6072 pages (at 1519 pages/min), scraped 6069 items (at 1518 items/min)
2026-03-29 06:28:20 [scrapy.extensions.logstats] INFO: Crawled 7545 pages (at 1473 pages/min), scraped 7521 items (at 1452 items/min)
2026-03-29 06:29:19 [scrapy.extensions.logstats] INFO: Crawled 10217 pages (at 2672 pages/min), scraped 10211 items (at 2690 items/min)
2026-03-29 06:30:19 [scrapy.extensions.logstats] INFO: Crawled 12543 pages (at 2326 pages/min), scraped 12535 items (at 2324 items/min)
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%B4%D8%B9%D8%A8%D8%A9-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1-%D9%8A%D9%81%D8%AA%D8%AD-%D8%A2%D9%81%D8%A7%D9%82%D9%8B%D8%A7-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9/7180366>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D9%81%D9%89-%D9%85%D8%B5%D8%B1-%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1/7171255>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/47-15-%D8%AC%D9%86%D9%8A%D9%87-%D9%84%D9%84%D8%B4%D8%B1%D8%A7%D8%A1-%D9%81%D9%89-%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%89-%D8%AA%D8%AD%D8%AF%D9%8A%D8%AB-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1/7180232>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025-%D9%8A%D8%B3%D8%AC%D9%84-6114-%D8%AC%D9%86%D9%8A%D9%87%D8%A7/7180637>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D9%85%D8%B9-%D8%A7%D9%84%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D8%B1%D8%B3%D9%85%D9%8A-%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%AA%D8%B0%D8%A7%D9%83%D8%B1-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1/7180167>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%AC%D9%87%D8%A7%D8%B2-%D8%A7%D9%84%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%89-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1-%D8%AD%D8%AF%D8%AB-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%89-%D9%8A%D8%AC%D8%B3%D8%AF/7180324>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%8A%D9%86%D8%A7%D8%B1-%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87/7180341>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025-%D9%81%D9%89-%D9%82%D8%B7%D8%B1-%D8%B9%D9%8A%D8%A7%D8%B1/7179594>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D9%85%D8%AA%D9%89-%D8%AA%D8%B9%D9%84%D9%86-%D8%A7%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D9%85%D9%86%D8%AA-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-11/7179364>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%8A%D8%AB%D8%A8%D8%AA-%D9%85%D9%88%D9%82%D8%B9%D9%87-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%89-%D9%84%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%89-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D9%88%D8%A7%D9%84%D9%89/7179649>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025-%D8%B9%D9%8A%D8%A7%D8%B1-21-%D9%82%D8%B1%D8%A8/7179901>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%A8%D8%AA-1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2025-%D9%81%D9%89-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%8A%D8%A7%D8%B1/7179590>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2025-%D9%81%D9%89-%D9%82%D8%B7%D8%B1-%D8%B9%D9%8A%D8%A7%D8%B1/7176930>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D9%83%D9%8A%D9%81%D9%8A%D8%A9-%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D8%A7%D9%84%D8%B4%D9%83%D8%A7%D9%88%D9%89-%D8%B6%D8%AF-%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-%D9%88%D8%A7%D9%84%D8%AD%D8%B5%D9%88%D9%84-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AC%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9/7175409>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/11/1/%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D9%8A%D8%B3%D9%8A%D8%B7%D8%B1-%D8%B9%D9%84%D9%89-%D8%AC%D9%8A%D9%88%D8%A8-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D9%8A%D9%86/7179683>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%AA%D8%AD%D8%AF%D9%8A%D8%AB-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%82%D8%A8%D9%84-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9/7177420>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D9%86%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%AA%D9%82%D9%84%D9%8A%D8%B5-%D8%B2%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D8%A7%D8%AC-%D8%A7%D9%84%D8%AC%D9%85%D8%B1%D9%83%D9%8A-%D8%A5%D9%84%D9%89-%D9%8A%D9%88%D9%85%D9%8A%D9%86/7177475>: HTTP status code is not handled or not allowed
2026-03-29 06:30:32 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D9%85%D8%AA%D9%89-%D8%B3%D8%AA%D9%83%D9%88%D9%86-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1-%D9%85%D8%AA%D8%A7%D8%AD%D8%A9-%D9%84%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD/7175297>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%B9%D9%83%D8%B3-%D8%A7%D9%84%D8%AA%D9%88%D9%82%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D9%8A%D9%87%D8%A8%D8%B7-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%AA%D8%B9%D8%B1%D9%81/7177657>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D9%8A%D9%86%D8%AA%D8%B9%D8%B4-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D9%88%D9%86-%D9%8A%D8%AD%D8%B5%D9%84%D9%88%D9%86-%D8%B9%D9%84%D9%89-56-7-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D8%AC%D9%86%D9%8A%D9%87/7173912>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2025-%D9%81%D9%89-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%8A%D8%A7%D8%B1/7176935>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D9%88%D8%B1%D8%B5%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1-29-10-2025/7177083>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D9%88%D8%B2%D9%8A%D8%B1-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%8A%D8%A8%D8%AD%D8%AB-%D8%AA%D8%A3%D9%85%D9%8A%D9%86-%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%88%D9%82-%D9%85%D9%86-%D8%A8%D9%86%D8%AC/7177505>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%81%D9%89-%D9%85%D8%B5%D8%B1-30-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2025-40-%D8%AC%D9%86%D9%8A%D9%87%D8%A7/7177555>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30-10-2025-%D9%81%D9%89-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%A7%D9%82/7177239>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B0%D9%83%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%89-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1/7177379>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D9%85%D8%B5%D9%84%D8%AD%D8%A9-%D8%A7%D9%84%D8%B6%D8%B1%D8%A7%D8%A6%D8%A8-%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A8%D9%85%D8%A3%D9%85%D9%88%D8%B1%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A3%D9%88%D9%84-%D8%AE%D9%84%D8%A7%D9%84-%D8%B9%D8%B7%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D8%B3%D8%A8%D9%88%D8%B9/7177432>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1-29-10-2025-%D9%81%D9%89-%D8%A8%D9%86%D9%83-%D8%A3%D8%A8%D9%88/7177049>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1-29-10-2025-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%89-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%89/7177048>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/29/%D9%87%D8%A8%D9%88%D8%B7-%D9%85%D9%81%D8%A7%D8%AC%D8%A6-%D9%81%D9%89-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%82%D8%A8%D9%84-%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9/7177529>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D9%87%D9%84-%D9%8A%D8%B9%D8%A7%D9%88%D8%AF-%D8%A7%D9%84%D8%B5%D8%B9%D9%88%D8%AF-%D8%A2%D8%AE%D8%B1-%D8%AA%D8%B7%D9%88%D8%B1%D8%A7%D8%AA-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30/7177545>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%B5%D8%B1%D9%81-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30-10-2025-%D9%81%D9%89-%D8%A8%D9%86%D9%83/7177152>: HTTP status code is not handled or not allowed
2026-03-29 06:30:33 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <521 https://www.youm7.com/story/2025/10/30/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-30-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2025-%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1/7177559>: HTTP status code is not handled or not allowed
